CustomerID,total_orders,total_items,total_revenue,avg_order_value,unique_products,first_purchase,last_purchase,days_since_last_purchase,customer_lifespan,purchase_frequency,churned,churn_probability,churn_risk
13148,17,1818,3324.62,9.77829411764706,238,2010-12-10 13:06:00,2011-11-10 15:23:00,28,335,0.050595238095238,0,0.000203447929396,Low Risk
13149,4,1280,1676.06,19.48906976744186,76,2011-02-23 13:57:00,2011-11-25 13:09:00,13,274,0.0145454545454545,0,0.0001028256455398,Low Risk
13151,2,361,1250.37,16.6716,73,2011-02-17 12:29:00,2011-05-20 12:55:00,202,92,0.021505376344086,1,0.9999960484721788,High Risk
13153,1,418,486.22,32.41466666666667,15,2011-12-04 12:14:00,2011-12-04 12:14:00,5,0,1.0,0,4.2693988924659826e-05,Low Risk
13154,1,-1,-611.86,-611.86,1,2011-07-18 15:21:00,2011-07-18 15:21:00,143,0,1.0,1,0.99688335284416,High Risk
13155,4,497,971.76,11.432470588235294,67,2010-12-06 12:44:00,2011-11-06 15:41:00,32,335,0.0119047619047619,0,0.0008462722024293,Medium Risk
13157,5,1430,1721.57,19.343483146067413,69,2011-02-14 14:03:00,2011-10-21 13:50:00,48,248,0.0200803212851405,0,0.0053242150418451,Medium Risk
13158,4,784,1201.06,15.203291139240504,59,2011-01-25 09:58:00,2011-09-06 11:58:00,94,224,0.0177777777777777,1,0.5152577599126618,Medium Risk
13159,5,1044,1371.25,11.332644628099173,114,2011-08-16 11:44:00,2011-12-01 11:20:00,8,106,0.0467289719626168,0,6.241742158491507e-05,Low Risk
13160,1,56,91.8,22.95,4,2011-11-17 13:07:00,2011-11-17 13:07:00,21,0,1.0,0,0.0002688069561844,Low Risk
13161,1,29,112.75,14.09375,8,2011-01-30 14:03:00,2011-01-30 14:03:00,312,0,1.0,1,0.9999999999794588,High Risk
13162,5,1663,1644.99,20.060853658536587,74,2011-01-09 10:43:00,2011-08-09 15:59:00,121,212,0.0234741784037558,1,0.9544684517081063,Medium Risk
13165,2,1376,1021.48,24.32095238095238,40,2010-12-23 14:06:00,2011-10-24 15:05:00,45,305,0.0065359477124183,0,0.0043988390580285,Medium Risk
13166,2,214,414.7,9.873809523809523,39,2011-03-01 15:16:00,2011-03-02 14:28:00,281,0,2.0,1,0.9999999986406805,High Risk
13167,4,785,791.33,12.174307692307693,51,2011-07-19 12:13:00,2011-11-21 12:24:00,18,125,0.0317460317460317,0,0.000230531900956,Low Risk
13168,5,668,1290.54,10.08234375,102,2011-01-25 13:55:00,2011-11-03 12:56:00,35,281,0.0177304964539007,0,0.0011133722466476,Medium Risk
13169,2,272,712.88,54.83692307692308,11,2011-04-01 14:24:00,2011-10-07 12:11:00,63,188,0.0105820105820105,0,0.0387898015128748,Medium Risk
13170,1,141,108.81,3.627,29,2011-11-13 12:19:00,2011-11-13 12:19:00,26,0,1.0,0,0.0004507236470189,Low Risk
13171,5,227,426.81,8.891875,37,2011-02-13 14:16:00,2011-12-01 15:06:00,7,291,0.0171232876712328,0,5.508613744281918e-05,Low Risk
13173,2,277,353.65,8.224418604651163,41,2010-12-07 14:30:00,2011-12-05 15:51:00,3,363,0.0054945054945054,0,3.644902921602679e-05,Low Risk
13174,3,1352,2742.82,9.361160409556314,228,2010-12-05 16:24:00,2011-11-23 14:35:00,15,352,0.0084985835694051,0,8.573255278585172e-05,Low Risk
13176,1,448,481.49,7.186417910447761,66,2011-10-24 15:43:00,2011-10-24 15:43:00,45,0,1.0,0,0.0035082330235761,Medium Risk
13177,1,91,282.45,16.61470588235294,17,2011-10-06 09:56:00,2011-10-06 09:56:00,64,0,1.0,0,0.0322563391352146,Medium Risk
13178,11,3570,5725.47,21.60554716981132,95,2010-12-14 12:22:00,2011-11-13 16:14:00,25,334,0.0328358208955223,0,0.0002390639808344,Low Risk
13182,1,201,121.18,11.016363636363636,11,2011-10-25 13:46:00,2011-10-25 13:46:00,44,0,1.0,0,0.0035541535694782,Medium Risk
13183,9,2208,3957.78,42.10404255319149,51,2011-01-09 10:50:00,2011-12-02 10:30:00,7,326,0.0275229357798165,0,3.916722340325788e-05,Low Risk
13184,12,1632,1616.45,8.930662983425414,138,2011-02-22 17:25:00,2011-11-25 12:02:00,14,275,0.0434782608695652,0,7.250052706412174e-05,Low Risk
13185,1,12,71.4,71.4,1,2011-03-17 11:56:00,2011-03-17 11:56:00,267,0,1.0,1,0.9999999967008856,High Risk
13186,5,804,1539.69,18.329642857142854,69,2011-08-03 09:09:00,2011-10-31 11:40:00,39,89,0.0555555555555555,0,0.0022741623349658,Medium Risk
13187,1,95,236.02,6.378918918918919,37,2011-01-06 18:57:00,2011-01-06 18:57:00,336,0,1.0,1,0.9999999999985414,High Risk
13188,1,25,114.6,57.3,2,2011-11-28 15:28:00,2011-11-28 15:28:00,10,0,1.0,0,7.713369806640756e-05,Low Risk
13189,2,842,260.68,8.988965517241379,29,2011-08-16 13:12:00,2011-11-21 10:39:00,18,96,0.0206185567010309,0,0.000278378005254,Low Risk
13192,2,595,911.94,14.475238095238096,57,2011-05-18 14:57:00,2011-09-05 14:13:00,94,109,0.0181818181818181,1,0.5713256992283509,Medium Risk
13193,1,46,112.08,4.4832,22,2011-10-09 14:30:00,2011-10-09 14:30:00,60,0,1.0,0,0.0207465616358565,Medium Risk
13194,1,26,60.7,20.233333333333334,3,2011-07-27 09:01:00,2011-07-27 09:01:00,135,0,1.0,1,0.9904941347854702,Medium Risk
13196,4,1224,1797.78,16.343454545454545,97,2011-03-22 14:24:00,2011-11-28 13:54:00,10,250,0.0159362549800796,0,7.1692188709077e-05,Low Risk
13198,8,2645,3384.09,14.77768558951965,200,2010-12-13 09:29:00,2011-11-29 15:17:00,9,351,0.0227272727272727,0,3.742504029781936e-05,Low Risk
13199,39,6172,9803.96,81.69966666666666,48,2010-12-08 10:51:00,2011-12-06 12:30:00,3,363,0.1071428571428571,0,5.877793458860701e-06,Low Risk
13200,4,516,870.09,18.915,42,2011-08-05 14:50:00,2011-11-20 15:35:00,18,107,0.037037037037037,0,0.0002371328557771,Low Risk
13203,4,800,869.46,15.253684210526316,56,2011-04-11 14:40:00,2011-11-30 10:45:00,9,232,0.0171673819742489,0,7.328264989731167e-05,Low Risk
13207,2,130,250.26,31.2825,7,2011-07-12 11:35:00,2011-11-24 14:52:00,14,135,0.0147058823529411,0,0.0001750929302617,Low Risk
13208,7,785,1199.65,8.051342281879196,124,2011-02-03 19:32:00,2011-10-12 09:54:00,58,250,0.0278884462151394,0,0.0134436812890603,Medium Risk
13209,11,4232,5820.16,17.690455927051673,255,2010-12-13 10:31:00,2011-11-09 13:54:00,29,331,0.0331325301204819,0,0.000269254690502,Low Risk
13210,1,316,353.48,16.067272727272726,22,2011-09-07 08:18:00,2011-09-07 08:18:00,93,0,1.0,1,0.4654594115053361,Medium Risk
13211,3,834,1095.42,19.916727272727275,45,2010-12-13 16:17:00,2011-11-29 14:43:00,9,350,0.0085470085470085,0,6.780465239871599e-05,Low Risk
13212,4,308,779.33,5.488239436619718,128,2011-10-09 14:48:00,2011-11-30 15:12:00,8,52,0.0754716981132075,0,6.677454177908768e-05,Low Risk
13213,6,1357,1518.43,16.50467391304348,82,2011-05-24 12:22:00,2011-10-14 11:42:00,56,142,0.0419580419580419,0,0.0136846506745783,Medium Risk
13216,1,297,333.74,66.748,5,2011-03-17 12:18:00,2011-03-17 12:18:00,267,0,1.0,1,0.9999999966612734,High Risk
13217,5,114,133.62,19.08857142857143,3,2011-07-06 12:08:00,2011-08-09 15:32:00,121,34,0.1428571428571428,1,0.9665265039241632,Medium Risk
13218,1,88,62.63999999999999,12.528,5,2011-08-04 16:59:00,2011-08-04 16:59:00,126,0,1.0,1,0.9741602272456252,Medium Risk
13220,4,196,819.2900000000001,39.01380952380953,18,2011-04-17 10:59:00,2011-09-22 13:38:00,77,158,0.0251572327044025,0,0.1545474823356507,Medium Risk
13221,2,244,847.41,12.839545454545457,62,2010-12-15 13:24:00,2011-04-13 16:58:00,239,119,0.0166666666666666,1,0.9999999397636062,High Risk
13223,2,88,163.20000000000002,32.64,5,2011-04-21 15:16:00,2011-05-23 13:03:00,199,31,0.0625,1,0.9999955634722918,High Risk
13224,3,1512,2150.85,19.732568807339447,101,2011-07-11 14:10:00,2011-10-10 15:00:00,59,91,0.0326086956521739,0,0.0215592514273842,Medium Risk
13225,8,3352,6083.04,178.91294117647058,23,2010-12-13 09:49:00,2011-12-06 13:29:00,2,358,0.022284122562674,0,2.1576017416873863e-05,Low Risk
13226,1,80,108.21,6.7631250000000005,16,2011-03-11 14:35:00,2011-03-11 14:35:00,272,0,1.0,1,0.9999999980990364,High Risk
13227,1,99,257.7,28.633333333333333,9,2011-05-22 11:47:00,2011-05-22 11:47:00,201,0,1.0,1,0.9999942861749236,High Risk
13228,1,200,358.0,179.0,2,2011-09-19 14:28:00,2011-09-19 14:28:00,80,0,1.0,0,0.166086905130328,Medium Risk
13229,1,63,160.95,16.095,10,2011-04-28 12:07:00,2011-04-28 12:07:00,225,0,1.0,1,0.9999996208369,High Risk
13230,15,1517,2712.07,4.612363945578232,393,2010-12-09 19:28:00,2011-12-05 16:03:00,3,360,0.0415512465373961,0,9.357728840262286e-06,Low Risk
13232,7,773,1328.35,6.575990099009901,147,2011-04-10 13:48:00,2011-11-27 10:39:00,12,230,0.0303030303030303,0,7.349578755409753e-05,Low Risk
13233,2,1004,605.12,14.072558139534884,43,2011-01-07 14:49:00,2011-09-26 13:25:00,73,261,0.0076335877862595,0,0.0991893613049181,Medium Risk
13235,2,440,101.17000000000009,1.7147457627118656,54,2011-05-11 17:13:00,2011-05-12 09:48:00,211,0,2.0,1,0.999996281492986,High Risk
13236,3,411,727.27,18.64794871794872,34,2011-08-25 08:58:00,2011-11-15 12:50:00,24,82,0.036144578313253,0,0.0005108065199579,Low Risk
13238,5,296,680.83,21.2759375,20,2010-12-14 14:37:00,2011-11-28 15:30:00,10,349,0.0142857142857142,0,7.416474136921461e-05,Low Risk
13239,1,363,329.56,14.98,22,2011-03-23 10:25:00,2011-03-23 10:25:00,261,0,1.0,1,0.9999999932984568,High Risk
13240,4,298,663.65,9.905223880597015,59,2010-12-09 12:49:00,2011-09-04 14:08:00,95,269,0.0148148148148148,1,0.5339322146673935,Medium Risk
13242,3,130,270.40000000000003,20.800000000000004,12,2011-05-10 12:26:00,2011-08-19 12:53:00,111,101,0.0294117647058823,1,0.9070597882602284,Medium Risk
13243,1,232,585.12,10.265263157894736,56,2011-05-20 13:14:00,2011-05-20 13:14:00,202,0,1.0,1,0.9999943311989138,High Risk
13244,1,38,121.74,4.508888888888889,27,2011-09-08 11:46:00,2011-09-08 11:46:00,92,0,1.0,1,0.4366665438932158,Medium Risk
13245,1,125,430.5,26.90625,16,2011-10-20 11:40:00,2011-10-20 11:40:00,50,0,1.0,0,0.0067820097064593,Medium Risk
13246,7,1537,1896.32,13.74144927536232,110,2011-01-13 13:36:00,2011-11-21 16:50:00,17,312,0.0223642172523961,0,0.0001264315293406,Low Risk
13247,4,328,501.12,20.0448,18,2011-09-18 11:31:00,2011-11-22 10:59:00,17,64,0.0615384615384615,0,0.0002334668077921,Low Risk
13248,2,305,465.68,17.91076923076923,25,2011-06-03 13:05:00,2011-08-07 12:40:00,124,64,0.0307692307692307,1,0.9780467290410536,Medium Risk
13249,3,546,711.41,30.93086956521739,21,2011-03-23 15:26:00,2011-09-08 13:26:00,91,168,0.0177514792899408,1,0.4796579020135441,Medium Risk
13253,2,1572,1030.4,28.622222222222224,35,2011-01-04 15:43:00,2011-07-06 10:09:00,156,182,0.0109289617486338,1,0.9992950584549156,High Risk
13255,3,174,390.66,27.904285714285717,13,2010-12-01 11:58:00,2011-12-06 10:56:00,3,369,0.0081081081081081,0,3.654264353728424e-05,Low Risk
13256,1,12540,0.0,0.0,1,2011-11-25 15:57:00,2011-11-25 15:57:00,13,0,1.0,0,0.000134946316074,Low Risk
13258,3,282,672.83,18.689722222222223,28,2011-05-18 13:11:00,2011-11-28 09:31:00,11,193,0.0154639175257731,0,0.0001061283649399,Low Risk
13259,1,126,283.18,3.4960493827160493,77,2011-10-09 10:48:00,2011-10-09 10:48:00,61,0,1.0,0,0.020546736275432,Medium Risk
13260,1,142,557.62,69.7025,8,2011-10-09 13:21:00,2011-10-09 13:21:00,60,0,1.0,0,0.0206693403878922,Medium Risk
13261,2,210,944.1,104.9,8,2011-02-27 10:41:00,2011-03-16 12:22:00,268,17,0.1111111111111111,1,0.999999998031366,High Risk
13262,1,125,200.29,18.208181818181817,11,2011-03-21 15:06:00,2011-03-21 15:06:00,262,0,1.0,1,0.9999999941524508,High Risk
13263,35,4768,7436.93,4.46126574685063,450,2011-01-18 16:31:00,2011-12-08 13:59:00,0,323,0.1080246913580246,0,2.3631194662159726e-06,Low Risk
13265,5,1740,2092.66,23.251777777777775,66,2011-03-11 09:54:00,2011-10-17 15:02:00,52,220,0.0226244343891402,0,0.0085733787506106,Medium Risk
13266,19,4299,3717.67,18.40430693069307,83,2010-12-15 16:56:00,2011-11-28 14:39:00,10,347,0.0545977011494252,0,3.459046509777577e-05,Low Risk
13267,27,1939,4404.44,19.662678571428568,88,2010-12-08 09:20:00,2011-12-07 11:12:00,2,364,0.073972602739726,0,9.164810902813744e-06,Low Risk
13268,15,3601,3127.7,7.108409090909091,257,2011-03-17 13:20:00,2011-11-22 11:51:00,17,249,0.06,0,6.973454182401872e-05,Low Risk
13269,17,3508,5312.97,16.655078369905958,178,2010-12-05 11:51:00,2011-12-08 14:53:00,0,368,0.046070460704607,0,9.058582479932707e-06,Low Risk
13270,1,200,590.0,590.0,1,2010-12-08 14:53:00,2010-12-08 14:53:00,365,0,1.0,1,0.9999999999999384,High Risk
13271,2,168,172.37,1.8735869565217391,79,2011-11-02 14:31:00,2011-11-02 14:43:00,36,0,2.0,0,0.0006712456012776,Low Risk
13272,2,96,276.56,18.437333333333335,15,2011-09-11 12:06:00,2011-11-08 14:00:00,30,58,0.0338983050847457,0,0.0011343257889742,Medium Risk
13273,1,153,138.98,8.68625,16,2011-08-18 14:02:00,2011-08-18 14:02:00,112,0,1.0,1,0.8834717389233205,Medium Risk
13276,2,161,590.9300000000001,19.69766666666667,30,2011-09-01 10:03:00,2011-10-07 12:44:00,63,36,0.054054054054054,0,0.0437089764956346,Medium Risk
13277,4,176,258.4,32.3,5,2011-07-29 10:06:00,2011-11-24 09:21:00,15,117,0.0338983050847457,0,0.0001834567876043,Low Risk
13278,1,537,542.73,11.798478260869564,46,2011-10-30 11:49:00,2011-10-30 11:49:00,40,0,1.0,0,0.0020817105412869,Medium Risk
13279,2,70,126.3,11.481818181818182,9,2011-09-22 17:24:00,2011-10-06 18:51:00,63,14,0.1333333333333333,0,0.0455070543663141,Medium Risk
13280,3,518,798.46,9.737317073170733,67,2011-01-06 17:10:00,2011-08-09 13:14:00,121,214,0.013953488372093,1,0.9591577312295412,Medium Risk
13282,6,289,1047.84,26.196000000000005,30,2011-05-03 12:03:00,2011-11-21 15:33:00,17,202,0.0295566502463054,0,0.0001781394561811,Low Risk
13283,2,90,93.66,13.38,7,2011-06-07 12:39:00,2011-10-11 09:50:00,59,125,0.0158730158730158,0,0.0278996060083176,Medium Risk
13284,2,79,196.15,14.010714285714286,13,2011-01-13 09:23:00,2011-01-21 10:25:00,322,8,0.2222222222222222,1,0.9999999999954974,High Risk
13285,4,2051,2709.12,14.487272727272726,157,2011-02-22 17:13:00,2011-11-16 13:19:00,22,266,0.0149812734082397,0,0.0002352615491035,Low Risk
13291,1,233,361.11,8.597857142857142,41,2011-07-07 10:36:00,2011-07-07 10:36:00,155,0,1.0,1,0.9989068843163934,High Risk
13292,2,347,578.9399999999999,18.67548387096774,29,2011-02-28 15:00:00,2011-11-01 10:04:00,38,245,0.008130081300813,0,0.0021978841933849,Medium Risk
13294,2,453,873.74,16.18037037037037,48,2011-04-04 12:37:00,2011-06-03 08:54:00,189,59,0.0333333333333333,1,0.9999845012081852,High Risk
13295,2,81,197.95,17.995454545454546,11,2010-12-02 17:36:00,2010-12-15 11:21:00,359,12,0.1538461538461538,1,0.9999999999999334,High Risk
13296,1,78,87.4,17.48,5,2011-07-25 13:46:00,2011-07-25 13:46:00,136,0,1.0,1,0.9914695776614552,Medium Risk
13297,4,963,2089.85,35.421186440677964,52,2011-10-03 15:08:00,2011-12-02 09:32:00,7,59,0.0666666666666666,0,6.69512838707499e-05,Low Risk
13298,1,96,360.0,180.0,2,2011-12-08 13:11:00,2011-12-08 13:11:00,0,0,1.0,0,2.386762936109734e-05,Low Risk
13299,1,30,142.5,28.5,5,2011-03-16 12:55:00,2011-03-16 12:55:00,267,0,1.0,1,0.9999999967080132,High Risk
13300,2,201,365.29,16.60409090909091,20,2011-06-23 13:09:00,2011-06-28 11:59:00,164,4,0.4,1,0.999719572276656,High Risk
13301,4,345,618.09,7.630740740740741,75,2011-02-20 13:13:00,2011-08-28 11:25:00,103,188,0.0211640211640211,1,0.7499186432675014,Medium Risk
13302,1,5,63.75,63.75,1,2011-07-07 17:56:00,2011-07-07 17:56:00,154,0,1.0,1,0.9988661236681567,High Risk
13304,1,238,300.42,14.305714285714286,21,2010-12-23 14:35:00,2010-12-23 14:35:00,350,0,1.0,1,0.9999999999997088,High Risk
13305,10,1232,2000.86,24.701975308641973,50,2010-12-02 12:10:00,2011-12-05 15:15:00,3,368,0.02710027100271,0,2.424941746126919e-05,Low Risk
13307,1,4,15.0,15.0,1,2011-08-11 17:14:00,2011-08-11 17:14:00,119,0,1.0,1,0.9452138979678896,Medium Risk
13308,4,840,1367.61,23.993157894736843,49,2011-05-20 13:13:00,2011-11-17 09:31:00,22,180,0.0220994475138121,0,0.0003350719150815,Low Risk
13309,5,1544,1456.79,13.614859813084111,82,2011-02-04 12:29:00,2011-12-02 16:34:00,6,301,0.0165562913907284,0,4.342513909997165e-05,Low Risk
13310,6,575,1083.63,14.073116883116883,65,2011-01-19 14:50:00,2011-12-01 08:23:00,8,315,0.0189873417721519,0,5.314342690008413e-05,Low Risk
13311,2,305,598.57,23.02192307692308,25,2011-07-12 14:26:00,2011-12-05 12:55:00,3,145,0.0136986301369863,0,4.781737454988695e-05,Low Risk
13313,5,851,1555.32,19.94,47,2011-01-04 10:00:00,2011-11-17 16:48:00,21,317,0.0157232704402515,0,0.0002457245141004,Low Risk
13314,4,487,593.51,8.020405405405405,55,2011-09-27 10:20:00,2011-12-08 12:29:00,1,72,0.0547945205479452,0,3.536369442750937e-05,Low Risk
13316,5,5507,5570.6900000000005,64.03091954022989,67,2011-03-30 13:01:00,2011-11-02 13:40:00,36,217,0.0229357798165137,0,0.0013181929317928,Medium Risk
13317,9,1003,2140.07,15.852370370370371,101,2010-12-16 09:22:00,2011-10-06 19:21:00,63,294,0.0305084745762711,0,0.0208886175404337,Medium Risk
13318,3,304,640.76,32.038,14,2011-11-02 13:26:00,2011-12-08 18:51:00,0,36,0.081081081081081,0,3.6458551018252526e-05,Low Risk
13319,36,4686,10664.34,21.32868,211,2010-12-07 11:47:00,2011-12-04 13:34:00,4,362,0.0991735537190082,0,5.07632777770371e-06,Low Risk
13320,6,1056,1475.2,13.53394495412844,77,2011-05-10 10:29:00,2011-09-30 12:52:00,69,143,0.0416666666666666,0,0.0571443703271358,Medium Risk
13321,2,372,567.36,51.57818181818182,10,2011-09-14 15:18:00,2011-09-28 15:24:00,71,14,0.1333333333333333,0,0.1028795530882629,Medium Risk
13322,1,117,199.48,7.9792,25,2011-11-22 14:21:00,2011-11-22 14:21:00,16,0,1.0,0,0.0001464164654018,Low Risk
13323,5,175,787.85,37.516666666666666,6,2011-09-16 13:23:00,2011-12-06 17:12:00,2,81,0.0609756097560975,0,4.080728189831968e-05,Low Risk
13324,12,5200,7072.8,91.85454545454546,25,2010-12-14 09:50:00,2011-11-07 15:51:00,31,328,0.0364741641337386,0,0.0005055721714443,Low Risk
13325,1,240,675.3,56.275,12,2011-09-19 10:36:00,2011-09-19 10:36:00,81,0,1.0,0,0.1830709938585018,Medium Risk
13327,9,1588,3617.57,33.188715596330276,74,2010-12-09 15:32:00,2011-11-01 10:21:00,38,326,0.0275229357798165,0,0.0012366715947161,Medium Risk
13328,1,680,1308.48,76.96941176470588,17,2011-01-27 15:22:00,2011-01-27 15:22:00,315,0,1.0,1,0.9999999999842928,High Risk
13329,4,427,740.4,38.96842105263158,16,2010-12-08 10:11:00,2011-11-08 10:29:00,31,335,0.0119047619047619,0,0.0008424980016255,Medium Risk
13330,3,751,1140.93,21.526981132075473,37,2011-01-28 10:08:00,2011-09-08 12:27:00,92,223,0.0133928571428571,1,0.4815839118583847,Medium Risk
13332,1,179,350.9,16.70952380952381,21,2011-11-25 13:30:00,2011-11-25 13:30:00,13,0,1.0,0,0.00010454075958,Low Risk
13334,3,1764,3502.32,13.216301886792454,207,2011-02-07 11:42:00,2011-09-18 15:21:00,81,223,0.0133928571428571,0,0.148661339522036,Medium Risk
13336,1,559,795.12,15.590588235294115,51,2011-09-23 14:05:00,2011-09-23 14:05:00,76,0,1.0,0,0.1061561798081502,Medium Risk
13338,3,247,431.82,17.9925,19,2011-07-05 09:06:00,2011-07-08 14:53:00,153,3,0.75,1,0.9987649285341426,High Risk
13339,1,326,860.12,15.928148148148148,54,2011-05-23 08:31:00,2011-05-23 08:31:00,200,0,1.0,1,0.9999928559994928,High Risk
13340,7,5770,10736.48,80.12298507462687,128,2011-03-08 11:39:00,2011-10-25 13:15:00,44,231,0.0301724137931034,0,0.0021455321621165,Medium Risk
13341,1,301,775.85,18.472619047619048,42,2011-03-24 09:50:00,2011-03-24 09:50:00,260,0,1.0,1,0.9999999920280356,High Risk
13343,2,126,303.93,13.815,19,2011-06-15 12:24:00,2011-06-20 11:37:00,172,4,0.4,1,0.9998867295911634,High Risk
13344,3,952,2511.69,21.6525,115,2011-03-07 10:28:00,2011-10-03 09:45:00,67,209,0.0142857142857142,0,0.0434485035392467,Medium Risk
13345,2,139,377.6,17.163636363636364,20,2011-02-25 09:01:00,2011-03-08 08:34:00,276,10,0.1818181818181818,1,0.9999999991910906,High Risk
13347,1,205,341.36,42.67,8,2011-09-30 13:28:00,2011-09-30 13:28:00,69,0,1.0,0,0.0559429363384723,Medium Risk
13348,1,136,233.76,16.697142857142858,14,2011-10-06 17:28:00,2011-10-06 17:28:00,63,0,1.0,0,0.0291633673914701,Medium Risk
13349,1,225,247.32,15.4575,16,2011-11-29 08:07:00,2011-11-29 08:07:00,10,0,1.0,0,7.568522644179358e-05,Low Risk
13350,3,284,910.72,21.17953488372093,36,2011-09-21 13:33:00,2011-11-23 16:33:00,15,63,0.046875,0,0.000185519873725,Low Risk
13351,1,117,373.94,23.37125,16,2011-10-04 12:55:00,2011-10-04 12:55:00,65,0,1.0,0,0.0358771959643362,Medium Risk
13352,2,315,389.28,14.417777777777776,24,2011-10-10 13:55:00,2011-12-02 11:58:00,7,52,0.0377358490566037,0,8.356393906278017e-05,Low Risk
13354,1,604,743.53,14.579019607843136,51,2011-09-29 13:17:00,2011-09-29 13:17:00,70,0,1.0,0,0.0570633263002151,Medium Risk
13355,1,314,674.7,21.084375,32,2011-08-09 14:48:00,2011-08-09 14:48:00,121,0,1.0,1,0.9519752395768885,Medium Risk
13356,1,325,768.24,18.291428571428572,42,2011-09-20 14:33:00,2011-09-20 14:33:00,79,0,1.0,0,0.1447601364450768,Medium Risk
13357,1,321,609.4,6.847191011235955,85,2011-03-27 13:56:00,2011-03-27 13:56:00,256,0,1.0,1,0.9999999864001126,High Risk
13358,1,285,439.03,15.138965517241378,29,2011-03-16 11:52:00,2011-03-16 11:52:00,268,0,1.0,1,0.9999999968961916,High Risk
13359,2,159,431.26,17.969166666666666,23,2011-10-07 09:30:00,2011-10-11 16:48:00,58,4,0.4,0,0.0220499076045559,Medium Risk
13362,5,1379,3085.49,18.25733727810651,128,2011-02-25 11:33:00,2011-12-06 13:57:00,2,284,0.0175438596491228,0,2.4015648656873677e-05,Low Risk
13363,2,710,992.5,16.541666666666668,47,2011-10-27 10:46:00,2011-11-22 12:40:00,17,26,0.074074074074074,0,0.0002442047203962,Low Risk
13364,2,0,0.0,0.0,10,2011-09-29 18:13:00,2011-10-04 09:48:00,66,4,0.4,0,0.0550260961230017,Medium Risk
13365,3,1238,2191.22,16.600151515151513,122,2011-05-06 12:00:00,2011-12-01 08:39:00,8,208,0.0143540669856459,0,5.8523858765303784e-05,Low Risk
13366,1,144,56.16,56.16,1,2011-10-20 13:37:00,2011-10-20 13:37:00,49,0,1.0,0,0.0062890313862665,Medium Risk
13368,2,327,623.4,21.49655172413793,29,2011-01-06 12:32:00,2011-03-28 09:59:00,256,80,0.0246913580246913,1,0.999999992141728,High Risk
13369,2,127,263.75,13.88157894736842,14,2010-12-09 11:30:00,2010-12-20 14:02:00,353,11,0.1666666666666666,1,0.9999999999998672,High Risk
13370,2,336,721.32,16.393636363636364,39,2010-12-03 10:26:00,2010-12-08 15:57:00,365,5,0.3333333333333333,1,0.9999999999999598,High Risk
13372,1,159,378.64,16.46260869565217,23,2011-09-11 12:46:00,2011-09-11 12:46:00,89,0,1.0,0,0.3554012206064839,Medium Risk
13373,3,1651,3312.25,20.963607594936708,135,2011-03-08 14:35:00,2011-10-10 10:51:00,60,215,0.0138888888888888,0,0.0189209472548132,Medium Risk
13375,2,441,772.9,20.339473684210525,37,2011-09-12 10:19:00,2011-09-19 16:01:00,80,7,0.25,0,0.2202166419904559,Medium Risk
13376,3,493,1019.76,19.240754716981133,45,2011-04-19 13:03:00,2011-09-01 16:16:00,98,135,0.0220588235294117,1,0.6647966499435451,Medium Risk
13379,3,601,572.56,5.902680412371134,85,2011-07-26 12:26:00,2011-11-13 13:45:00,25,110,0.027027027027027,0,0.0005047617504718,Low Risk
13381,7,2027,3626.81,20.96421965317919,77,2011-02-14 10:10:00,2011-11-18 16:59:00,20,277,0.0251798561151079,0,0.0001873465630175,Low Risk
13382,1,131,222.99,14.866,15,2011-03-04 10:03:00,2011-03-04 10:03:00,280,0,1.0,1,0.9999999992265028,High Risk
13384,9,2415,4122.28,26.595354838709675,123,2011-06-14 12:47:00,2011-11-09 11:04:00,30,147,0.0608108108108108,0,0.0005444008144261,Low Risk
13385,1,281,534.57,15.273428571428571,35,2011-01-14 09:52:00,2011-01-14 09:52:00,329,0,1.0,1,0.999999999996767,High Risk
13388,3,281,627.15,17.420833333333334,35,2011-07-31 12:52:00,2011-08-10 13:35:00,120,10,0.2727272727272727,1,0.960838634312111,Medium Risk
13389,3,429,797.96,15.646274509803922,50,2011-04-21 12:12:00,2011-11-28 14:01:00,10,221,0.0135135135135135,0,8.751406209686932e-05,Low Risk
13390,1,224,544.08,41.8523076923077,13,2011-09-26 08:38:00,2011-09-26 08:38:00,74,0,1.0,0,0.0928782294005792,Medium Risk
13391,1,4,59.8,59.8,1,2011-05-20 10:50:00,2011-05-20 10:50:00,203,0,1.0,1,0.9999955004943584,High Risk
13394,10,2215,2312.8,14.102439024390245,126,2011-02-03 10:39:00,2011-12-08 11:36:00,1,308,0.0323624595469255,0,1.7708035590333697e-05,Low Risk
13395,1,336,307.72,14.653333333333334,21,2011-06-07 15:04:00,2011-06-07 15:04:00,184,0,1.0,1,0.9999603235324028,High Risk
13396,4,592,1325.29,28.197659574468084,42,2011-01-24 13:37:00,2011-11-18 09:42:00,21,297,0.0134228187919463,0,0.0002654370613246,Low Risk
13397,6,429,1539.18,39.46615384615385,28,2011-01-04 13:50:00,2011-09-28 10:56:00,72,266,0.0224719101123595,0,0.0750292304562886,Medium Risk
13398,1,281,457.34,17.59,26,2011-05-31 13:17:00,2011-05-31 13:17:00,191,0,1.0,1,0.9999816677318788,High Risk
