CustomerID,total_orders,total_items,total_revenue,avg_order_value,unique_products,first_purchase,last_purchase,days_since_last_purchase,customer_lifespan,purchase_frequency,total_active_months,returned_second_month,churned,churn_probability
12843,8,781,1702.26,16.526796116504855,69,2011-03-20 14:38:00,2011-10-05 12:09:00,65,198,0.0402010050251256,5,1,0,0.12595438141672827
12844,2,125,325.96000000000004,6.268461538461539,47,2011-08-01 13:11:00,2011-11-10 13:31:00,28,101,0.0196078431372549,2,1,0,0.40243314403105324
12845,4,204,354.09,13.114444444444445,26,2011-02-22 14:10:00,2011-03-17 13:34:00,266,22,0.1739130434782608,2,1,1,0.5689769857807271
12847,1,873,843.64,10.043333333333331,72,2011-11-17 13:16:00,2011-11-17 13:16:00,21,0,1.0,1,0,0,0.4278373754239744
12849,2,597,1010.29,21.047708333333333,47,2011-03-16 12:26:00,2011-11-08 13:41:00,30,237,0.0084033613445378,2,1,0,0.19208191680025874
12851,1,106,131.81,2.8044680851063832,43,2011-09-04 12:41:00,2011-09-04 12:41:00,96,0,1.0,1,0,1,0.5085642729605714
12852,1,149,311.55,18.326470588235296,17,2011-02-18 08:47:00,2011-02-18 08:47:00,294,0,1.0,1,0,1,0.5608642593261084
12853,6,800,1957.1,25.09102564102564,66,2011-01-28 10:28:00,2011-07-28 11:29:00,134,181,0.0329670329670329,3,1,1,0.1795193844110951
12854,3,626,1316.25,12.075688073394495,95,2011-01-25 13:35:00,2011-09-22 12:15:00,78,239,0.0125,3,1,0,0.11848571196125378
12855,1,30,38.1,12.7,3,2010-12-02 09:37:00,2010-12-02 09:37:00,372,0,1.0,1,0,1,0.5938040782604906
12856,6,1076,2170.78,6.98,155,2011-10-07 12:38:00,2011-12-02 10:52:00,7,55,0.1071428571428571,3,1,0,0.20215760928978405
12857,2,343,1106.4,24.05217391304348,37,2011-02-10 12:32:00,2011-05-13 10:20:00,210,91,0.0217391304347826,2,1,1,0.43023157007634805
12863,1,188,521.2,104.24,5,2011-10-18 14:15:00,2011-10-18 14:15:00,51,0,1.0,1,0,0,0.5865146603282954
12864,1,216,147.12,49.04,3,2011-07-24 13:03:00,2011-07-24 13:03:00,137,0,1.0,1,0,1,0.5910114824274775
12865,2,925,1568.23,16.507684210526318,86,2011-08-08 10:11:00,2011-11-13 14:31:00,25,97,0.0204081632653061,2,1,0,0.3108304406775408
12866,1,171,559.12,21.504615384615384,26,2011-03-01 14:11:00,2011-03-01 14:11:00,282,0,1.0,1,0,1,0.5397294826499199
12867,7,4284,4009.34,7.50812734082397,240,2010-12-14 16:39:00,2011-11-13 15:30:00,25,333,0.0209580838323353,7,1,0,0.007913079818363982
12868,6,928,1607.0600000000002,15.0192523364486,72,2010-12-01 12:50:00,2011-06-07 10:42:00,185,187,0.0319148936170212,5,1,1,0.14225213040184498
12871,2,200,380.64,34.60363636363636,8,2011-05-16 13:32:00,2011-09-16 15:07:00,83,123,0.0161290322580645,2,1,0,0.44246827920128784
12872,2,319,599.97,9.090454545454548,58,2010-12-09 14:44:00,2011-01-17 10:52:00,326,38,0.0512820512820512,2,1,1,0.48725521148561335
12873,1,128,374.0,93.5,4,2011-03-02 14:58:00,2011-03-02 14:58:00,281,0,1.0,1,0,1,0.5904765763201774
12875,2,2019,343.2300000000001,171.61500000000004,1,2010-12-12 12:03:00,2011-07-19 15:30:00,142,219,0.009090909090909,2,1,1,0.2733314416802315
12876,2,1941,2218.02,26.09435294117647,67,2011-05-27 13:34:00,2011-10-13 12:26:00,57,138,0.014388489208633,2,1,0,0.2625685440934558
12877,12,1178,1535.77,9.972532467532467,100,2010-12-16 12:23:00,2011-12-06 10:30:00,3,354,0.0338028169014084,11,1,0,0.016401476348452154
12878,2,547,854.99,18.19127659574468,38,2011-03-18 14:02:00,2011-04-17 13:07:00,235,29,0.0666666666666666,2,1,1,0.5397287159294748
12879,3,370,573.22,57.322,7,2011-09-09 12:11:00,2011-10-26 12:24:00,44,47,0.0625,2,1,0,0.5672345750619153
12881,1,21,298.0,42.57142857142857,7,2011-03-09 11:44:00,2011-03-09 11:44:00,275,0,1.0,1,0,1,0.5848454755276375
12882,2,246,1463.04,112.54153846153848,12,2011-11-06 11:22:00,2011-11-30 16:18:00,8,24,0.08,1,0,0,0.46539708110710204
12883,4,196,703.47,16.749285714285715,39,2011-09-11 15:18:00,2011-11-15 09:32:00,24,64,0.0615384615384615,2,1,0,0.4584595047200851
12884,1,43,309.05,44.15,7,2011-09-12 13:10:00,2011-09-12 13:10:00,87,0,1.0,1,0,0,0.5844134063844635
12885,3,655,1175.22,16.552394366197184,66,2011-08-08 11:45:00,2011-10-07 13:40:00,62,60,0.0491803278688524,2,1,0,0.4085929859615442
12886,2,770,1378.4,16.809756097560978,75,2011-05-04 11:21:00,2011-10-03 10:09:00,67,151,0.0131578947368421,2,1,0,0.25415803945028814
12888,2,76,354.12,70.824,4,2011-03-29 14:31:00,2011-05-09 16:02:00,213,41,0.0476190476190476,2,1,1,0.6026381622288716
12890,1,256,376.72,4.768607594936708,78,2011-11-15 17:26:00,2011-11-15 17:26:00,23,0,1.0,1,0,0,0.4308539498170735
12891,3,950,331.0,110.33333333333331,2,2011-02-20 11:28:00,2011-06-07 12:31:00,185,107,0.0277777777777777,3,1,1,0.43910465599973736
12893,1,90,176.55,5.695161290322581,27,2011-11-09 12:34:00,2011-11-09 12:34:00,30,0,1.0,1,0,0,0.5419432755129128
12895,2,210,372.8,16.945454545454545,22,2011-09-14 08:35:00,2011-10-28 13:51:00,41,44,0.0444444444444444,2,1,0,0.5556280854910853
12897,2,110,216.5,54.125,3,2011-02-11 11:40:00,2011-05-19 12:13:00,204,97,0.0204081632653061,2,1,1,0.5038136879771585
12901,28,23075,17654.54,152.19431034482758,30,2011-03-14 10:41:00,2011-12-01 10:07:00,8,261,0.1068702290076335,10,1,0,0.0033160493414769814
12902,1,66,138.68,13.868,10,2011-03-20 12:06:00,2011-03-20 12:06:00,264,0,1.0,1,0,1,0.5781025402888696
12904,2,294,496.06,6.986760563380281,59,2011-06-20 13:18:00,2011-11-21 14:34:00,17,154,0.0129032258064516,2,1,0,0.2894319365428637
12906,5,1749,2919.81,46.34619047619047,55,2011-09-22 15:03:00,2011-11-28 09:55:00,11,66,0.0746268656716417,2,1,0,0.36525230477695503
12908,2,1200,750.0,375.0,1,2011-01-31 12:37:00,2011-06-16 15:39:00,175,136,0.0145985401459854,2,1,1,0.4266778688507502
12909,5,1280,2178.67,23.941428571428577,78,2011-03-31 12:51:00,2011-10-31 12:43:00,39,213,0.0233644859813084,4,1,0,0.12546925342690238
12910,8,1692,3075.04,41.00053333333333,48,2011-04-12 10:01:00,2011-11-16 14:28:00,22,218,0.0365296803652968,6,1,0,0.10781475858030304
12912,5,670,1662.3,69.2625,17,2011-10-30 11:35:00,2011-12-07 08:55:00,2,37,0.131578947368421,3,1,0,0.5059257850450102
12913,5,1419,2483.63,49.6726,37,2010-12-06 16:36:00,2011-12-05 12:11:00,4,363,0.0137362637362637,5,1,0,0.05774697644371534
12915,2,93,363.65,16.529545454545453,19,2010-12-02 12:33:00,2011-07-14 11:34:00,148,223,0.0089285714285714,2,1,1,0.2610490898001835
12916,4,1083,2944.95,28.59174757281553,53,2011-01-23 10:43:00,2011-07-24 10:35:00,138,181,0.0219780219780219,4,1,1,0.187482442785788
12917,1,120,594.0,297.0,2,2011-08-03 16:42:00,2011-08-03 16:42:00,127,0,1.0,1,0,1,0.6013388705442895
12919,6,673,1335.19,26.7038,34,2011-06-23 09:22:00,2011-12-01 13:47:00,7,161,0.037037037037037,5,1,0,0.22111786906771022
12920,1,128,162.78,6.028888888888889,27,2011-11-22 15:05:00,2011-11-22 15:05:00,16,0,1.0,1,0,0,0.5413736847152022
12921,37,9526,16587.09,23.037625,233,2010-12-01 15:06:00,2011-11-30 16:22:00,8,364,0.1013698630136986,11,1,0,0.0004825691655582062
12922,1,370,405.38,14.477857142857143,28,2011-07-01 15:35:00,2011-07-01 15:35:00,160,0,1.0,1,0,1,0.5329390332863141
12923,1,68,172.82,6.172142857142857,28,2011-10-06 16:20:00,2011-10-06 16:20:00,63,0,1.0,1,0,0,0.5403315711783835
12924,4,481,933.7,31.123333333333335,22,2011-01-16 11:49:00,2011-09-12 13:55:00,87,239,0.0166666666666666,4,1,0,0.18131506358486385
12925,2,541,694.05,15.423333333333332,42,2011-09-26 11:05:00,2011-12-05 11:11:00,4,70,0.028169014084507,2,1,0,0.457266197062592
12928,5,1472,2062.7000000000003,24.555952380952384,59,2010-12-15 15:45:00,2011-11-04 14:24:00,34,323,0.015432098765432,5,1,0,0.06414395937755166
12929,1,37,117.85,14.73125,8,2011-02-01 12:08:00,2011-02-01 12:08:00,311,0,1.0,1,0,1,0.582929298582121
12930,2,252,415.8,16.632,20,2011-06-21 13:25:00,2011-09-22 15:18:00,77,93,0.0212765957446808,2,1,0,0.46942092630058424
12931,15,28004,42055.96,512.8775609756098,28,2010-12-17 09:45:00,2011-11-18 12:39:00,21,336,0.0445103857566765,8,1,0,0.001313637223150107
12933,3,499,607.53,5.7314150943396225,102,2011-03-01 11:30:00,2011-11-15 16:38:00,23,259,0.0115384615384615,3,1,0,0.1019663743001769
12935,7,1853,2160.7,16.749612403100773,80,2011-01-24 13:58:00,2011-12-07 17:25:00,1,317,0.0220125786163522,6,1,0,0.04595362870400808
12936,4,559,1063.9,17.15967741935484,56,2011-09-22 13:51:00,2011-11-22 17:32:00,16,61,0.064516129032258,2,1,0,0.4189911098967461
12937,4,1007,1504.27,12.535583333333332,81,2011-03-17 14:19:00,2011-11-24 15:05:00,14,252,0.0158102766798418,4,1,0,0.10353363669880739
12938,1,140,114.14,12.682222222222222,9,2011-11-14 11:21:00,2011-11-14 11:21:00,25,0,1.0,1,0,0,0.5789536170514752
12939,8,4876,11581.8,246.42127659574467,21,2011-01-09 11:20:00,2011-10-06 14:33:00,63,270,0.029520295202952,6,1,0,0.05853709713442593
12940,2,404,899.69,9.371770833333334,87,2011-09-13 10:16:00,2011-10-16 12:09:00,54,33,0.0588235294117647,2,1,0,0.4320812223025933
12942,3,198,675.6,9.651428571428571,68,2010-12-09 09:34:00,2011-07-31 14:39:00,130,234,0.0127659574468085,3,1,1,0.15580958797666275
12944,2,289,604.51,20.150333333333332,29,2010-12-20 10:41:00,2011-11-04 11:04:00,35,319,0.00625,2,1,0,0.13702750816780923
12945,1,165,462.95,20.128260869565217,23,2011-02-24 14:15:00,2011-02-24 14:15:00,287,0,1.0,1,0,1,0.5468789939320767
12947,6,1165,1603.99,16.535979381443298,83,2010-12-01 16:21:00,2011-07-19 10:06:00,143,229,0.0260869565217391,5,1,1,0.09883217037398882
12948,7,1080,2064.95,17.801293103448273,82,2011-03-20 10:17:00,2011-11-23 17:10:00,15,248,0.0281124497991967,5,1,0,0.08342896850226712
12949,8,2381,4167.22,19.382418604651164,166,2011-04-01 13:20:00,2011-11-09 11:25:00,30,221,0.036036036036036,4,1,0,0.045972123575223414
12950,3,1380,1843.0,80.1304347826087,13,2011-11-15 13:48:00,2011-12-07 13:17:00,1,21,0.1363636363636363,2,1,0,0.5752897990223591
12951,6,503,1064.07,16.89,53,2011-01-13 10:33:00,2011-12-01 12:14:00,8,322,0.0185758513931888,5,1,0,0.0716114409290217
12952,4,653,1387.79,17.566962025316457,64,2011-09-22 16:37:00,2011-12-04 10:35:00,5,72,0.0547945205479452,3,1,0,0.3574973807218084
12953,1,84,329.85,19.40294117647059,17,2011-11-30 09:24:00,2011-11-30 09:24:00,9,0,1.0,1,0,0,0.5619492145094506
12955,11,3664,4757.16,26.428666666666665,81,2011-03-17 09:03:00,2011-12-08 16:29:00,0,266,0.0411985018726591,8,1,0,0.036432078236458894
12956,1,34,108.07,5.687894736842105,19,2011-02-06 16:08:00,2011-02-06 16:08:00,305,0,1.0,1,0,1,0.5601553473952541
12957,8,2549,4017.54,16.880420168067225,208,2011-01-04 12:18:00,2011-11-30 09:53:00,9,329,0.0242424242424242,6,1,0,0.012644520487975897
12962,2,129,266.39,16.649375,15,2011-08-18 13:38:00,2011-12-02 15:55:00,6,106,0.0186915887850467,2,1,0,0.46003065148454053
12963,8,881,1856.63,19.54347368421053,75,2010-12-09 09:14:00,2011-12-01 12:55:00,7,357,0.0223463687150838,5,1,0,0.041070014291877656
12965,1,282,769.8100000000001,7.1278703703703705,108,2011-09-11 15:31:00,2011-09-11 15:31:00,88,0,1.0,1,0,0,0.36697934071714505
12966,1,75,160.18,16.018,10,2011-11-30 12:38:00,2011-11-30 12:38:00,9,0,1.0,1,0,0,0.577838295028393
12967,2,438,1660.9,87.41578947368421,19,2010-12-03 09:49:00,2010-12-16 19:10:00,357,13,0.1428571428571428,1,0,1,0.46700093537286924
12968,1,73,135.95,27.19,5,2011-08-19 15:44:00,2011-08-19 15:44:00,111,0,1.0,1,0,1,0.5887328222971466
12970,4,268,405.47,3.1431782945736435,116,2011-01-21 14:04:00,2011-12-02 14:30:00,6,315,0.0126582278481012,2,1,0,0.06738260866265068
12971,86,9289,11189.91,36.68822950819672,94,2010-12-02 16:42:00,2011-12-06 12:20:00,3,368,0.2330623306233062,13,1,0,0.00015260226485575484
12974,1,24,144.8,18.1,8,2011-05-26 09:33:00,2011-05-26 09:33:00,197,0,1.0,1,0,1,0.5830716596117708
12976,1,561,738.6,33.57272727272727,22,2011-05-12 09:55:00,2011-05-12 09:55:00,211,0,1.0,1,0,1,0.5396585574809258
12977,1,12,39.239999999999995,4.359999999999999,9,2011-07-06 16:40:00,2011-07-06 16:40:00,155,0,1.0,1,0,1,0.5816062313409399
12980,9,886,7374.900000000001,368.745,6,2010-12-16 11:36:00,2011-07-05 09:34:00,157,200,0.044776119402985,7,1,1,0.14069137185182148
12981,2,242,372.22,18.610999999999997,12,2011-07-29 14:14:00,2011-11-10 12:00:00,29,103,0.0192307692307692,2,1,0,0.46869262072406226
12982,1,288,390.54,13.947857142857144,28,2011-04-11 11:51:00,2011-04-11 11:51:00,242,0,1.0,1,0,1,0.5345844196560762
12984,1,26,97.5,24.375,4,2011-11-21 12:37:00,2011-11-21 12:37:00,18,0,1.0,1,0,0,0.5918298878886127
12985,2,1533,1239.38,16.30763157894737,73,2011-11-11 12:44:00,2011-12-09 10:46:00,0,27,0.0714285714285714,2,1,0,0.4485170299206515
12987,2,219,558.7,19.95357142857143,27,2011-05-26 12:00:00,2011-09-27 12:03:00,73,124,0.016,2,1,0,0.39943399473991664
12988,1,126,505.82,6.094216867469879,75,2011-02-20 14:31:00,2011-02-20 14:31:00,291,0,1.0,1,0,1,0.43831918608561826
12989,15,2943,6924.110000000001,108.18921875,41,2010-12-10 13:24:00,2011-12-06 15:28:00,2,361,0.0414364640883977,11,1,0,0.01622206203943377
12990,3,200,409.5,31.5,8,2011-02-02 15:39:00,2011-11-08 13:01:00,30,278,0.010752688172043,3,1,0,0.18357675289875794
12991,2,405,503.76,16.25032258064516,31,2011-08-19 14:39:00,2011-11-16 15:34:00,22,89,0.0222222222222222,2,1,0,0.4501113981619383
12993,4,240,414.76,15.361481481481482,26,2011-02-14 14:29:00,2011-11-16 15:49:00,22,275,0.0144927536231884,4,1,0,0.14594405100726676
12994,3,459,974.42,15.97409836065574,52,2011-03-16 08:31:00,2011-12-05 15:43:00,3,264,0.0113207547169811,3,1,0,0.1416015705434741
12995,1,108,211.32,70.44,3,2011-09-15 15:44:00,2011-09-15 15:44:00,84,0,1.0,1,0,0,0.5933150864773725
12997,4,664,1226.89,20.794745762711862,45,2011-01-26 15:49:00,2011-11-17 15:47:00,21,294,0.0135593220338983,4,1,0,0.10683062781633942
12999,3,342,455.88,16.28142857142857,25,2011-04-08 10:26:00,2011-05-27 13:24:00,195,49,0.06,2,1,1,0.5260485973598731
13000,3,379,534.85,17.253225806451614,30,2010-12-10 10:26:00,2011-08-25 10:43:00,106,258,0.0115830115830115,3,1,1,0.17473973467510812
13001,13,5490,9785.97,29.038486646884277,166,2011-01-17 12:45:00,2011-12-05 14:51:00,3,322,0.0402476780185758,9,1,0,0.0073998179177593845
13002,1,73,120.95,17.27857142857143,7,2011-01-25 15:18:00,2011-01-25 15:18:00,317,0,1.0,1,0,1,0.5843858116327132
13003,3,103,149.05,24.84166666666667,4,2011-05-09 08:23:00,2011-08-26 10:50:00,105,109,0.0272727272727272,3,1,1,0.4450251822472319
13004,18,4822,5655.91,13.999777227722772,277,2010-12-17 08:20:00,2011-11-28 11:27:00,11,346,0.0518731988472622,11,1,0,0.0019778693192522754
13005,2,172,513.7,19.75769230769231,21,2011-04-07 13:32:00,2011-06-19 10:53:00,173,72,0.0273972602739726,2,1,1,0.5062020070882717
13006,1,55,81.57,20.3925,4,2011-10-14 13:49:00,2011-10-14 13:49:00,55,0,1.0,1,0,0,0.5912744937696347
13008,1,175,229.46999999999997,16.390714285714285,14,2011-01-20 14:24:00,2011-01-20 14:24:00,322,0,1.0,1,0,1,0.5672075195536331
13011,1,13,50.55,16.85,3,2010-12-02 17:22:00,2010-12-02 17:22:00,371,0,1.0,1,0,1,0.5941786912142296
13012,8,820,1646.84,18.71409090909091,67,2011-02-18 09:43:00,2011-11-30 13:05:00,8,285,0.0279720279720279,5,1,0,0.07235985344532579
13013,13,2224,4810.9400000000005,21.967762557077627,155,2010-12-03 12:28:00,2011-12-08 15:01:00,0,370,0.0350404312668463,9,1,0,0.008764727694936442
13014,10,905,3466.2799999999997,31.800733944954125,67,2011-03-03 18:28:00,2011-11-29 12:27:00,10,270,0.03690036900369,6,1,0,0.06299294514192137
13015,5,1609,3339.64,19.08365714285714,156,2011-04-04 14:28:00,2011-10-17 13:19:00,52,195,0.0255102040816326,3,1,0,0.0802202806577763
13016,3,527,789.89,16.806170212765956,39,2011-08-08 15:00:00,2011-09-27 14:08:00,72,49,0.06,2,1,0,0.4902949639197299
13017,1,48,204.0,204.0,1,2011-12-02 15:53:00,2011-12-02 15:53:00,6,0,1.0,1,0,0,0.6041290468841385
13018,28,5435,7277.7,15.890174672489085,313,2011-02-17 11:05:00,2011-11-23 13:28:00,15,279,0.1,10,1,0,0.0014669178634245696
13021,9,1352,2616.38,19.97236641221374,101,2010-12-16 10:12:00,2011-12-05 16:37:00,3,354,0.0253521126760563,7,1,0,0.02554312694645371
13023,2,286,689.9,17.2475,36,2011-08-02 09:34:00,2011-10-06 16:27:00,63,65,0.0303030303030303,2,1,0,0.4837417014888888
13026,5,1620,975.36,24.384,32,2011-03-09 11:35:00,2011-12-08 16:58:00,0,274,0.0181818181818181,5,1,0,0.1118600777793228
13027,6,17280,6912.0,265.84615384615387,6,2010-12-20 12:45:00,2011-08-18 09:39:00,113,240,0.0248962655601659,5,1,1,0.04711229375574556
13028,2,798,661.3199999999999,14.695999999999998,40,2011-10-25 14:09:00,2011-11-17 11:10:00,22,22,0.0869565217391304,2,1,0,0.5459700981478124
13029,3,134,1247.5,124.75,8,2010-12-21 13:53:00,2011-11-09 09:13:00,30,322,0.0092879256965944,3,1,0,0.1395213967334675
13030,2,348,752.4399999999999,8.178695652173912,76,2010-12-06 14:31:00,2011-11-28 14:30:00,10,356,0.0056022408963585,2,1,0,0.07499687538050863
13032,2,375,1010.18,14.227887323943662,55,2011-09-13 16:40:00,2011-10-18 15:54:00,51,34,0.0571428571428571,2,1,0,0.49644181771363677
13033,1,83,190.55,17.322727272727274,11,2010-12-17 14:23:00,2010-12-17 14:23:00,356,0,1.0,1,0,1,0.5754347867628901
13034,2,369,642.77,17.372162162162162,37,2010-12-05 14:52:00,2011-10-16 12:21:00,54,314,0.0063492063492063,2,1,0,0.13251275501964788
13035,2,644,921.88,34.1437037037037,23,2011-03-24 09:21:00,2011-09-27 08:57:00,73,186,0.0106951871657754,2,1,0,0.2962129994408688
13037,3,431,881.07,18.355625,44,2011-03-28 15:42:00,2011-07-24 15:46:00,137,118,0.0252100840336134,3,1,1,0.337776313157077
13038,3,360,908.46,32.445,24,2011-02-22 11:43:00,2011-09-20 14:37:00,79,210,0.0142180094786729,3,1,0,0.23776960209133852
13040,2,355,676.99,15.743953488372092,38,2011-11-06 13:53:00,2011-12-01 10:38:00,8,24,0.08,2,1,0,0.5543619872872315
13043,1,254,516.42,39.72461538461538,13,2011-03-11 14:52:00,2011-03-11 14:52:00,272,0,1.0,1,0,1,0.5662382490963963
13044,1,429,560.47,16.983939393939394,33,2011-02-21 15:20:00,2011-02-21 15:20:00,290,0,1.0,1,0,1,0.5201059165475055
13045,1,221,305.28000000000003,16.96,18,2011-09-01 15:04:00,2011-09-01 15:04:00,98,0,1.0,1,0,1,0.5574657206596976
13046,2,264,629.31,17.980285714285714,33,2011-03-18 15:43:00,2011-11-09 08:36:00,30,235,0.0084745762711864,2,1,0,0.21984152636865273
13047,10,1391,3237.54,18.822906976744186,106,2010-12-01 08:34:00,2011-11-08 12:06:00,31,342,0.0291545189504373,8,1,0,0.022707648088045044
13048,4,1228,1819.41,13.477111111111112,77,2011-01-16 14:36:00,2011-11-25 13:23:00,13,312,0.0127795527156549,4,1,0,0.07001048136225907
13049,2,268,656.6800000000001,46.90571428571429,14,2011-01-25 16:33:00,2011-10-06 15:31:00,63,253,0.0078740157480314,2,1,0,0.22550689364600437
13050,17,3748,5836.86,14.483523573200992,246,2010-12-08 09:30:00,2011-11-25 09:18:00,14,351,0.0482954545454545,10,1,0,0.0030584371781259604
13052,1,222,348.15000000000003,19.34166666666667,18,2011-05-11 14:12:00,2011-05-11 14:12:00,211,0,1.0,1,0,1,0.5571642711128751
13055,3,894,1214.41,15.97907894736842,74,2011-05-10 08:58:00,2011-09-22 14:26:00,77,135,0.0220588235294117,2,1,0,0.268474575746191
13058,3,52,271.40000000000003,33.925000000000004,5,2011-07-11 12:01:00,2011-11-15 12:43:00,24,127,0.0234375,3,1,0,0.4112552453594669
13059,1,35,183.4,22.925,8,2011-04-04 10:40:00,2011-04-04 10:40:00,249,0,1.0,1,0,1,0.58273433801733
13060,1,123,307.53,20.502,15,2011-03-31 11:37:00,2011-03-31 11:37:00,253,0,1.0,1,0,1,0.5655905844042886
13061,1,107,248.61,24.861,10,2011-09-28 16:04:00,2011-09-28 16:04:00,71,0,1.0,1,0,0,0.5768430275791814
13062,1,343,346.98,31.543636363636367,11,2011-06-01 15:12:00,2011-06-01 15:12:00,190,0,1.0,1,0,1,0.5698669729807588
13064,4,514,1105.59,16.258676470588235,51,2011-01-16 13:41:00,2011-11-27 12:31:00,12,314,0.0126984126984126,4,1,0,0.0908522297237676
13065,1,74,205.86,14.704285714285716,14,2010-12-01 16:52:00,2010-12-01 16:52:00,372,0,1.0,1,0,1,0.5692086929169957
13066,2,322,470.8,9.808333333333334,48,2011-11-07 17:06:00,2011-11-15 12:57:00,23,7,0.25,1,0,0,0.4321763150257953
13067,1,32,115.46,7.697333333333334,14,2011-09-18 13:38:00,2011-09-18 13:38:00,81,0,1.0,1,0,0,0.5704895337801141
13068,2,200,344.0,172.0,1,2011-01-24 08:20:00,2011-11-29 15:00:00,9,309,0.0064516129032258,2,1,0,0.18378984862151995
13069,24,5873,4431.44,10.451509433962263,281,2010-12-05 11:02:00,2011-12-09 08:39:00,0,368,0.065040650406504,13,1,0,0.0009868186272102993
13070,1,110,228.8,25.422222222222224,9,2011-05-31 13:45:00,2011-05-31 13:45:00,191,0,1.0,1,0,1,0.5790289198227443
13072,1,69,177.15,25.307142857142857,7,2011-03-18 08:12:00,2011-03-18 08:12:00,266,0,1.0,1,0,1,0.5843034525185802
13075,1,485,919.61,41.80045454545455,22,2011-08-02 10:19:00,2011-08-02 10:19:00,129,0,1.0,1,0,1,0.5397948142374372
13077,4,862,728.02,6.558738738738739,99,2010-12-08 14:59:00,2011-12-08 19:24:00,0,365,0.0109289617486338,3,1,0,0.047664887310122896
13078,26,5630,12627.94,35.27357541899441,95,2010-12-08 09:07:00,2011-12-06 15:36:00,2,363,0.0714285714285714,13,1,0,0.0033369508884410837
13079,5,62,220.1,36.68333333333334,2,2011-07-22 14:41:00,2011-12-05 16:53:00,3,136,0.0364963503649635,4,1,0,0.358333941223963
13080,1,120,58.08,9.68,6,2011-06-13 14:59:00,2011-06-13 14:59:00,178,0,1.0,1,0,1,0.5857916423821199
13081,11,19068,28337.38,27.67322265625,503,2010-12-03 17:20:00,2011-11-28 10:54:00,11,359,0.0305555555555555,7,1,0,8.2357839800915e-05
13082,9,4324,3613.63,49.50178082191781,63,2011-01-05 15:42:00,2011-08-05 16:16:00,125,212,0.0422535211267605,6,1,1,0.07884342424967267
13083,2,187,303.75,16.875,15,2011-09-25 10:46:00,2011-12-05 15:01:00,3,71,0.0277777777777777,2,1,0,0.5220645851261031
13085,2,216,416.08,18.91272727272727,17,2011-02-17 13:57:00,2011-07-05 12:11:00,157,137,0.0144927536231884,2,1,1,0.39819193433509487
13089,97,31025,58762.08,32.393649393605294,636,2010-12-05 10:27:00,2011-12-07 09:02:00,2,366,0.2643051771117166,13,1,0,3.3940252115180975e-08
13090,14,2263,8910.82,57.48916129032258,98,2010-12-02 07:48:00,2011-12-01 12:39:00,8,364,0.0383561643835616,10,1,0,0.011050305817339397
13091,1,466,345.82,16.467619047619046,21,2011-11-11 15:54:00,2011-11-11 15:54:00,27,0,1.0,1,0,0,0.546319001853893
13092,5,279,477.83,19.1132,19,2010-12-15 12:27:00,2011-09-30 11:18:00,70,288,0.0173010380622837,5,1,0,0.12495889856725323
13093,8,3961,7832.47,49.260817610062894,97,2010-12-01 15:00:00,2011-03-09 12:14:00,275,97,0.0816326530612244,4,1,1,0.14188496575263473
13094,12,1716,1927.32,80.305,4,2010-12-06 10:34:00,2011-11-18 14:07:00,20,347,0.0344827586206896,10,1,0,0.039537061562342386
13095,1,144,74.39999999999999,12.4,6,2011-09-30 12:03:00,2011-09-30 12:03:00,70,0,1.0,1,0,0,0.5853254151247393
13097,10,2360,6003.22,14.259429928741094,214,2010-12-14 15:13:00,2011-11-07 10:43:00,32,327,0.0304878048780487,9,1,0,0.007970311979790016
13098,28,15968,28882.44,50.49377622377622,156,2011-01-26 13:46:00,2011-12-08 14:14:00,0,316,0.0883280757097791,12,1,0,0.0007178396539753299
13099,1,288,207.36,207.36,1,2011-09-01 17:40:00,2011-09-01 17:40:00,98,0,1.0,1,0,1,0.5999196540002989
13101,1,113,101.19,12.64875,8,2011-04-19 14:37:00,2011-04-19 14:37:00,233,0,1.0,1,0,1,0.5815988206557712
13102,24,4204,6424.09,21.131875,140,2010-12-09 13:38:00,2011-12-08 12:52:00,0,363,0.0659340659340659,12,1,0,0.003843707667104996
13103,1,82,243.94,30.4925,8,2011-10-31 09:38:00,2011-10-31 09:38:00,39,0,1.0,1,0,0,0.5816611964028265
13104,6,504,1098.48,54.924,14,2010-12-20 11:58:00,2011-12-06 13:10:00,2,351,0.0170454545454545,6,1,0,0.07360735823208084
13106,1,18,76.5,76.5,1,2011-07-29 15:12:00,2011-07-29 15:12:00,132,0,1.0,1,0,1,0.6004093336967912
13107,4,1293,1531.62,26.407241379310346,54,2011-01-10 12:28:00,2011-10-26 14:52:00,43,289,0.0137931034482758,4,1,0,0.09795911794651038
13108,1,298,350.06,35.006,10,2010-12-02 10:35:00,2010-12-02 10:35:00,372,0,1.0,1,0,1,0.5728654568365164
13109,2,520,786.54,16.734893617021275,41,2011-07-05 14:56:00,2011-10-11 10:16:00,59,97,0.0204081632653061,2,1,0,0.4107635514410885
13110,7,388,1488.67,10.266689655172414,109,2011-02-01 15:24:00,2011-11-08 14:30:00,30,279,0.025,5,1,0,0.05869033821971667
13113,24,3045,12245.96,61.2298,95,2010-12-08 13:21:00,2011-12-09 12:49:00,0,365,0.0655737704918032,11,1,0,0.005369484851270831
13115,4,1567,2294.78,19.12316666666667,88,2011-06-08 16:15:00,2011-11-28 12:38:00,11,172,0.0231213872832369,3,1,0,0.1657652330307314
